iso,country,antimony_us,antimony_cn,beryllium_us,beryllium_cn,bismuth_us,bismuth_cn,cadmium_us,cadmium_cn,chromium_us,chromium_cn,cobalt_us,cobalt_cn,graphite_us,graphite_cn,lithium_us,lithium_cn,magnesium_us,magnesium_cn,manganese_us,manganese_cn,molybdenum_us,molybdenum_cn,niobium_us,niobium_cn,palladium_us,palladium_cn,platinum_us,platinum_cn,ree_us,ree_cn,rhodium_us,rhodium_cn,titanium_us,titanium_cn,tungsten_us,tungsten_cn,uranium_us,uranium_cn,zirconium_us,zirconium_cn,crit_us,crit_cn,aluminum_us,aluminum_cn,copper_us,copper_cn,gold_us,gold_cn,silver_us,silver_cn,nickel_us,nickel_cn,zinc_us,zinc_cn,lead_us,lead_cn,steel_us,steel_cn,tin_us,tin_cn,metals_us,metals_cn,coffee_us,coffee_cn,maize_us,maize_cn,milk_us,milk_cn,palm_us,palm_cn,pork_us,pork_cn,poultry_us,poultry_cn,rice_us,rice_cn,soy_us,soy_cn,sugar_us,sugar_cn,wheat_us,wheat_cn,beef_us,beef_cn,ag_us,ag_cn,gas_us,gas_cn,oil_us,oil_cn,coal_us,coal_cn,energy_us,energy_cn,mil_ex_us,mil_ex_cn,arms_ex_us,arms_ex_cn,arms_im_us,arms_im_cn,arms_us,arms_cn,unga_us,unga_cn,aid_us,aid_cn,trade_us,trade_cn,fdi_us,fdi_cn,student_in_us,student_in_cn,student_out_us,student_out_cn,students_us,students_cn,overall_us,overall_cn,resources_us,resources_cn,mil_us,mil_cn,diplo_us,diplo_cn,soft_us,soft_cn
DNK,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.0,0.012,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090293453724605,0.015801354401805873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994582476471942,0.30185322482052046,1.0,0.0,0.0,0.0,0.625,0.0,0.45652173913043476,0.3780487804878048,0.009900990099009901,0.0,0.7523134801749572,0.7089964880862345,0.481776673801419,0.24593652789571085,0.6521905848115906,0.23273798085765574,0.6769484687784137,0.739607200179688,0.6775075324666899,0.49563752004062084,0.5036236139672317,0.2694533361494723,0.0036287107866511364,0.006350243876639489,0.8663777320785034,0.16098838657094425,0.2632570005466804,0.2133772257967978,0.6372631121212335,0.4835719883387911
DJI,Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.0,0.26,0.68,0.0,0.0,0.1625,0.425,0.15217391304347827,0.7560975609756099,0.297029702970297,1.0,0.3857894135135766,0.5145092703116025,,0.28773838738215524,0.0,0.0,0.0,0.0,0.0,0.0,0.1903544476455901,0.3745432135452644,0.0,0.0,0.2898113928008114,0.22666666666666666,0.25353823725930874,0.9911716295077062,0.19291404568751777,0.26744269605450827
DMA,Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.7195121951219513,0.039603960396039604,0.5,0.33142103084099106,0.09312139670015751,,,0.41251923586564887,0.0,0.0,0.0,0.21027513173395332,0.0,0.1713670554441114,0.18127362555064133,0.0,0.0,0.23584372346953483,0.0,0.14505254206402235,0.6883136316025738,0.27087523554364795,0.04656536635852361
DOM,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030511060259344014,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.04063205417607225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326551622561386,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.19565217391304346,0.7317073170731708,0.0297029702970297,0.0,0.7931334940200125,0.511597401684292,0.04868672997636974,,0.7090552612517342,0.0,0.7561439076178544,0.2202778542492164,0.7468620162742506,0.11228313928956252,0.39111894304949485,0.1872055745880337,0.017555376174168445,0.0,0.6707494198699405,0.0,0.12719431452347688,0.41298817896154427,0.5296138386160103,0.31197154449845466
COD,Democratic Republic of the Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17199862401100793,0.0,0.0,0.027999999999999997,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005339435545385201,0.007627765064836003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.30185322482052046,0.0,0.0,0.04,0.0,0.0,0.0,0.024999999999999998,0.13043478260869565,0.6951219512195123,0.2376237623762376,0.03,0.41385941837591295,0.604304146028002,,0.3453563070325842,0.5749791956823022,0.023636172701671416,0.0,0.0,0.2930865171963887,0.01204816381010924,0.19119203109490698,0.23796459606184797,0.003052988556579864,0.07379572175692943,0.16098838657094425,0.013333333333333332,0.2077385652675697,0.40927128535089036,0.3535084057167902,0.3206016781079
TLS,Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.7317073170731708,0.12871287128712872,0.0,0.022518161312801956,0.20927302463663716,,0.21280781660891793,0.21550500286847266,0.2675343207672018,0.0,0.0,0.10985025406730992,0.13637137290004758,0.06338625368956621,0.16197270560068047,0.0009071776966627841,0.0,0.0,0.0,0.18307720342586403,0.41298817896154427,0.06619084308109088,0.1861694008531746
ECU,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.018306636155606407,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.015801354401805873,0.0,0.0,0.0,0.052000000000000005,0.008,0.0,0.0,0.05200000000000001,0.008,0.49230140557128116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09782608695652174,0.7439024390243903,0.019801980198019802,0.17,0.8022934432884672,0.6055871033284358,0.0,0.2745041195164467,0.7743787020091232,0.023636172701671416,0.5985680784381362,0.35846204203395843,0.6998378257839074,0.1947684991470563,0.27596845842010964,0.2506829286106586,0.03460505510239337,0.003215037756972906,0.2625607496380166,0.0,0.06639130170685781,0.5158222355229688,0.5007606224533845,0.35832249452282827
EGY,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006879944960440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.004,0.0,0.008,0.0,0.0,0.0,0.012,0.3808963615015214,0.3808963615015214,0.7,0.0,0.0,0.0,0.43749999999999994,0.0,0.09782608695652174,0.7195121951219513,0.09900990099009903,0.0,0.7354859844306632,0.721705252939516,0.3831991808842502,0.3679142548407391,0.7882947499912555,0.22026197536385891,0.32500908977931803,0.5798563405063583,0.5674889586092324,0.40784760962553895,0.3394306918622367,0.327742461534535,0.0009071776966627841,0.005099047670630747,0.43647805946747803,0.20314472613414475,0.11109761282876755,0.4061050426455185,0.5621143912292546,0.49920574936082435
SLV,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.012,0.0,0.0,0.0,0.0,0.06997742663656886,0.006772009029345374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037064496410409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630434782608696,0.7073170731707318,0.1089108910891089,0.0,0.7158428186407042,0.4226221643550159,,,0.6893403118394671,0.0,0.48430882685904475,0.1510388660166299,0.598249016755296,0.07698966420789509,0.312066876167911,0.16761110320414438,0.028122508596546303,0.002721533089988352,0.3219767731418885,0.0,0.1534957176699265,0.3992219063294928,0.6571117907626481,0.24983095892551715
GNQ,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.016,0.0,0.0,0.004,0.020000000000000004,0.6326551622561386,0.0,0.22,0.0,0.0,0.0,0.13749999999999998,0.0,0.08695652173913043,0.7560975609756099,0.009900990099009901,0.06999999999999999,0.5179953062161495,0.5357480281692607,,0.23333965070602747,0.4549676379600426,0.0,0.0,0.0,0.23191253083260158,0.0,0.2238477969898825,0.20277796428616357,0.001607518878486453,0.008037594392432266,0.41074941986994057,0.0,0.0546680434914657,0.4662636540475834,0.3749915100580107,0.2563882616148789
ERI,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391303,0.7560975609756099,0.0,0.01,0.0730893567090485,0.31646704756534033,,0.1986459021081707,0.3126151054239887,0.0,0.0,0.0,0.15935058722076625,0.0,0.10817896934533978,0.16084920339876793,0.0,0.0,0.23584372346953483,0.0,0.06134969325153373,0.4323986233727368,0.11623162376201991,0.17172153101612722
EST,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35200000000000004,0.004,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764726,0.0006879944960440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0625,0.0,0.46739130434782605,0.3780487804878048,0.019801980198019802,0.0,0.5236917889575126,0.4828645558885909,,,0.4027389468093078,0.1852815804647338,0.4019035859069419,0.4590430261415292,0.4101537573407992,0.3284342395555225,0.2129989805977219,0.16434293905754122,0.023639983507153725,0.0002764910351713886,0.03333333333333333,0.0,0.2749802587620725,0.2133772257967978,0.46696958514995035,0.40569006667422697
SWZ,Swaziland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.00451467268623025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155519991290857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.7073170731707318,0.17821782178217824,0.0,0.2754844107907062,0.15959580187529646,,0.3478422674013325,0.38649153986193063,0.0,0.0,0.0,0.19700792688609112,0.0,0.2439424010196411,0.15250608339781724,0.0018143553933255682,0.0,0.48829439953551235,0.0,0.21101864787705765,0.3992219063294928,0.23626985403106718,0.16916298106518227
ETH,Ethiopia,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341589267285862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033860045146726865,0.013544018058690748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.52,0.0,0.0,0.0625,0.325,0.11956521739130434,0.7195121951219513,0.3663366336633664,0.47,0.5899467850904891,0.5847061383800879,,,0.693226059111152,0.0,0.0,0.0,0.3533609786586564,0.0,0.2106799224187248,0.3102979909854273,0.013607665449941757,0.05935881803839747,0.03333333333333333,0.17333333333333334,0.27425135151551966,0.6713811162651503,0.4717011681993415,0.29238237945909523
FJI,Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.00451467268623025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.6829268292682927,0.019801980198019802,0.24,0.41196037079242787,0.3447349826039738,,0.020308884388723893,0.32565310691705435,0.0,0.0,0.0,0.16599650150340287,0.0,0.10268749615949914,0.1616979089482924,0.0018143553933255682,0.0,0.0,0.0,0.09093117900747129,0.5209157563968277,0.28900740808837416,0.1216934883267158
FIN,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.008,0.136,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.06405228758169935,0.0013759889920880637,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.124,0.008,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.02440884820747521,0.002288329519450801,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006772009029345374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.0,0.54,0.0,0.0,0.0,0.3375,0.0,0.41304347826086957,0.3780487804878048,0.009900990099009901,0.0,0.7200604010555863,0.6822400513546846,0.16824480927037566,0.4818026417642446,0.5667665768110429,0.28141330862411174,0.6221141157166677,0.7926986319512829,0.6060130595186028,0.5475115101664305,0.3180891260975331,0.2636488286064887,0.03555073644836293,0.004194148386009878,0.28157236306707234,0.0,0.23871712324606692,0.2133772257967978,0.49815602827636424,0.57057526585487
FRA,France,0.055999999999999994,0.0,0.004,0.0,0.0,0.0,0.0,0.008,0.012,0.0,0.055999999999999994,0.0,0.004,0.0,0.0,0.0,0.016,,0.032,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.192,0.012,0.004,0.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08039215686274512,0.00412796697626419,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.008,0.0,0.012,0.0,0.0,0.0,0.006102212051868803,0.0,0.0,0.0,0.0,0.0,0.004,0.124,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.00451467268623025,0.07449209932279911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492906389518934,0.7047420122978287,1.0,0.0,0.6,0.65,1.0,0.40625,0.5326086956521738,0.2926829268292683,0.009900990099009901,0.0,0.9665059532364925,0.8879607594734752,0.7687048230760054,0.4163591563580636,0.9196918155417577,0.41223569378657343,0.8463761377891621,1.0,0.9002251028573095,0.7198647256465813,0.6425686206062078,0.44021997419673886,0.036574688121578984,0.0315958102009002,0.9862883407743432,0.5925290732255086,0.306201785822754,0.16519527158461766,0.8785666995029243,0.6747958596542113
GAB,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16339869281045755,0.056415548675610605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.0,0.0,0.004,0.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11956521739130434,0.7073170731707318,0.009900990099009901,0.06,0.5055934661292603,0.5295874847906924,,0.0,0.5047582754007911,0.0,0.0,0.0,0.25729251784096674,0.0,0.2844499126406209,0.17191089717090446,0.06727413973169125,0.029102340397999676,0.5333333333333333,0.0,0.07307295146692581,0.43308693700433937,0.38148123408995543,0.17654685977682813
GMB,Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173912,0.7560975609756099,0.07920792079207921,0.0,0.2518015220735566,0.3610942617964425,,,0.46298517251603466,0.2716887206775461,0.0,0.0,0.23599934179404683,0.1384890123031897,0.14987941843566702,0.173408496420221,0.0,0.0,0.23584372346953483,0.0,0.08765109639798335,0.4267544515935957,0.24392488451540628,0.2498166802624938
GEO,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.48,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07843137254901962,0.0013759889920880637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.2125,0.0,0.3804347826086956,0.40243902439024387,0.31683168316831684,0.0,0.5127221437194408,0.44527913606150943,,0.06383440121192019,0.5358824521070275,0.0,0.316557009509629,0.13797351861170037,0.43451748307087573,0.07032981078080258,0.2672823311196584,0.1234428869086625,0.0315199780095383,0.0005529820703427772,0.11333333333333333,0.0,0.393549170868007,0.2271434984288493,0.4736672968171627,0.19316714698795745
DEU,Germany,0.0,0.0,0.0,0.0,0.016,0.0,0.128,0.04,0.027999999999999997,0.0,0.02,0.0,0.027999999999999997,0.0,0.008,0.0,0.027999999999999997,,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.192,0.184,0.384,0.027999999999999997,0.08800000000000001,0.0,0.184,0.34,0.156,0.004,0.23600000000000002,0.004,0.0,0.0,0.004,0.0,0.25359477124183005,0.1031991744066048,0.0,0.0,0.004,0.012,0.0,0.004,0.016,0.008,0.0,0.0,0.0,0.0,0.004,0.0,0.036000000000000004,0.004,0.004,0.0,0.012204424103737605,0.005339435545385202,0.152,0.008,0.0,0.0,0.004,0.304,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.09029345372460498,0.18961625282167047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492906389518934,0.4422069815053778,0.56,0.0,1.0,0.049999999999999996,0.975,0.031249999999999997,0.47826086956521735,0.3658536585365853,0.009900990099009901,0.0,1.0,1.0,0.8453493717508401,0.5044996760866044,0.9408934927434076,0.4345668361835424,0.839993217827677,1.0,0.9077787291125079,0.7312476709762425,0.680662401587533,0.4234890326668832,0.14310641396763848,0.11982239265529925,0.9729550074410098,0.25251039013620147,0.2755269391969872,0.20649408948077205,0.9178013732006327,0.7453238316882089
